Timestamp,Puissance Active (W)
"25/08/2025 11:48:56",170.80
"25/08/2025 11:48:58",170.29
"25/08/2025 11:49:00",170.04
"25/08/2025 11:49:02",170.63
"25/08/2025 11:49:05",170.09
"25/08/2025 11:49:07",170.09
"25/08/2025 11:49:09",169.44
"25/08/2025 11:49:11",170.03
"25/08/2025 11:49:14",169.89
"25/08/2025 11:49:16",169.41
"25/08/2025 11:49:18",169.52
"25/08/2025 11:49:21",170.30
"25/08/2025 11:49:24",170.70
"25/08/2025 11:49:26",170.59
"25/08/2025 11:49:28",170.29
"25/08/2025 11:49:30",170.01
"25/08/2025 11:49:32",170.98
"25/08/2025 11:49:34",169.52
"25/08/2025 11:49:37",170.29
"25/08/2025 11:49:39",170.27
"25/08/2025 11:49:41",169.01
"25/08/2025 11:49:43",170.18
"25/08/2025 11:49:45",169.23
"25/08/2025 11:49:48",169.92
"25/08/2025 11:49:50",169.78
"25/08/2025 11:49:52",168.47
"25/08/2025 11:49:54",169.52
"25/08/2025 11:49:56",169.67
"25/08/2025 11:49:59",169.59
"25/08/2025 11:50:01",169.61
"25/08/2025 11:50:03",169.13
"25/08/2025 11:50:05",168.90
"25/08/2025 11:50:08",168.43
"25/08/2025 11:50:10",167.74
"25/08/2025 11:50:12",169.21
"25/08/2025 11:50:14",168.35
"25/08/2025 11:50:16",169.51
"25/08/2025 11:50:19",168.27
"25/08/2025 11:50:21",169.19
"25/08/2025 11:50:23",167.27
"25/08/2025 11:50:25",167.86
"25/08/2025 11:50:28",168.93
"25/08/2025 11:50:30",167.84
"25/08/2025 11:50:32",168.29
"25/08/2025 11:50:34",168.30
"25/08/2025 11:50:37",167.59
"25/08/2025 11:50:38",167.62
"25/08/2025 11:50:41",168.18
"25/08/2025 11:50:43",168.44
"25/08/2025 11:50:45",166.62
"25/08/2025 11:50:47",168.93
"25/08/2025 11:50:49",167.94
"25/08/2025 11:50:51",169.41
"25/08/2025 11:50:53",168.67
"25/08/2025 11:50:56",166.58
"25/08/2025 11:50:58",169.02
"25/08/2025 11:51:00",168.05
"25/08/2025 11:51:02",168.27
"25/08/2025 11:51:04",168.31
"25/08/2025 11:51:06",167.93
"25/08/2025 11:51:09",168.00
"25/08/2025 11:51:11",167.85
"25/08/2025 11:51:13",168.71
"25/08/2025 11:51:15",168.20
"25/08/2025 11:51:17",168.74
"25/08/2025 11:51:19",168.62
"25/08/2025 11:51:21",168.69
"25/08/2025 11:51:23",167.21
"25/08/2025 11:51:26",167.34
"25/08/2025 11:51:28",166.89
"25/08/2025 11:51:30",167.35
"25/08/2025 11:51:32",167.88
"25/08/2025 11:51:34",166.08
"25/08/2025 11:51:36",167.61
"25/08/2025 11:51:38",167.90
"25/08/2025 11:51:40",166.97
"25/08/2025 11:51:43",167.27
"25/08/2025 11:51:45",166.88
"25/08/2025 11:51:47",167.49
"25/08/2025 11:51:49",166.65
"25/08/2025 11:51:51",167.57
"25/08/2025 11:51:53",166.82
"25/08/2025 11:51:55",165.92
"25/08/2025 11:51:57",167.01
"25/08/2025 11:52:00",166.53
"25/08/2025 11:52:02",166.85
"25/08/2025 11:52:03",167.45
"25/08/2025 11:52:05",167.16
"25/08/2025 11:52:06",167.89
"25/08/2025 11:52:07",167.53
"25/08/2025 11:52:09",166.90
"25/08/2025 11:52:10",167.54
"25/08/2025 11:52:12",167.55
"25/08/2025 11:52:13",167.40
"25/08/2025 11:52:14",167.59
"25/08/2025 11:52:16",167.11
"25/08/2025 11:52:18",167.19
"25/08/2025 11:52:19",167.69
"25/08/2025 11:52:20",168.06
"25/08/2025 11:52:22",166.60
"25/08/2025 11:52:23",166.44
"25/08/2025 11:52:24",166.52
"25/08/2025 11:52:26",166.95
"25/08/2025 11:52:27",166.97
"25/08/2025 11:52:29",167.22
"25/08/2025 11:52:30",166.84
"25/08/2025 11:52:31",166.78
"25/08/2025 11:52:33",166.59
"25/08/2025 11:52:34",167.00
"25/08/2025 11:52:36",166.64
"25/08/2025 11:52:37",167.20
"25/08/2025 11:52:38",166.82
"25/08/2025 11:52:40",166.87
"25/08/2025 11:52:41",166.72
"25/08/2025 11:52:42",167.06
"25/08/2025 11:52:44",167.12
"25/08/2025 11:52:45",165.00
"25/08/2025 11:52:46",165.65
"25/08/2025 11:52:47",164.59
"25/08/2025 11:52:49",166.18
"25/08/2025 11:52:50",166.84
"25/08/2025 11:52:52",165.45
"25/08/2025 11:52:53",165.75
"25/08/2025 11:52:55",165.75
"25/08/2025 11:52:56",164.89
"25/08/2025 11:52:58",165.18
"25/08/2025 11:52:59",165.73
"25/08/2025 11:53:00",165.19
"25/08/2025 11:53:02",165.78
"25/08/2025 11:53:03",165.41
"25/08/2025 11:53:05",166.35
"25/08/2025 11:53:06",165.79
"25/08/2025 11:53:08",165.53
"25/08/2025 11:53:09",165.89
"25/08/2025 11:53:10",165.66
"25/08/2025 11:53:12",165.94
"25/08/2025 11:53:13",165.75
"25/08/2025 11:53:14",164.69
"25/08/2025 11:53:16",164.31
"25/08/2025 11:53:17",164.22
"25/08/2025 11:53:18",165.01
"25/08/2025 11:53:19",164.53
"25/08/2025 11:53:21",164.38
"25/08/2025 11:53:22",164.80
"25/08/2025 11:53:23",164.64
"25/08/2025 11:53:25",164.81
"25/08/2025 11:53:26",165.14
"25/08/2025 11:53:27",164.75
"25/08/2025 11:53:28",164.32
"25/08/2025 11:53:30",164.33
"25/08/2025 11:53:31",164.37
"25/08/2025 11:53:33",165.10
"25/08/2025 11:53:34",164.58
"25/08/2025 11:53:36",164.99
"25/08/2025 11:53:37",164.61
"25/08/2025 11:53:38",165.25
"25/08/2025 11:53:39",164.72
"25/08/2025 11:53:41",164.82
"25/08/2025 11:53:42",165.00
"25/08/2025 11:53:44",164.25
"25/08/2025 11:53:45",164.16
"25/08/2025 11:53:47",164.88
"25/08/2025 11:53:48",164.45
"25/08/2025 11:53:49",165.22
"25/08/2025 11:53:51",164.97
"25/08/2025 11:53:53",164.80
"25/08/2025 11:53:54",164.72
"25/08/2025 11:53:55",165.11
"25/08/2025 11:53:57",165.19
"25/08/2025 11:53:58",165.12
"25/08/2025 11:54:00",164.69
"25/08/2025 11:54:01",164.23
"25/08/2025 11:54:02",164.12
"25/08/2025 11:54:03",164.02
"25/08/2025 11:54:05",165.09
"25/08/2025 11:54:06",163.80
"25/08/2025 11:54:08",164.50
"25/08/2025 11:54:09",163.90
"25/08/2025 11:54:11",164.70
"25/08/2025 11:54:12",164.96
"25/08/2025 11:54:14",164.22
"25/08/2025 11:54:15",164.01
"25/08/2025 11:54:17",163.57
"25/08/2025 11:54:19",163.17
"25/08/2025 11:54:20",163.46
"25/08/2025 11:54:22",163.29
"25/08/2025 11:54:24",163.35
"25/08/2025 11:54:25",163.44
"25/08/2025 11:54:27",163.73
"25/08/2025 11:54:29",162.96
"25/08/2025 11:54:31",163.62
"25/08/2025 11:54:32",163.60
"25/08/2025 11:54:34",163.12
"25/08/2025 11:54:36",163.24
"25/08/2025 11:54:37",163.39
"25/08/2025 11:54:39",163.64
"25/08/2025 11:54:41",163.09
"25/08/2025 11:54:42",162.86
"25/08/2025 11:54:44",163.71
"25/08/2025 11:54:46",163.84
"25/08/2025 11:54:48",162.96
"25/08/2025 11:54:49",162.30
"25/08/2025 11:54:51",163.46
"25/08/2025 11:54:53",162.39
"25/08/2025 11:54:54",163.27
"25/08/2025 11:54:56",162.52
"25/08/2025 11:54:58",162.21
"25/08/2025 11:54:59",163.00
"25/08/2025 11:55:01",163.51
"25/08/2025 11:55:03",163.61
"25/08/2025 11:55:04",163.32
"25/08/2025 11:55:06",162.82
"25/08/2025 11:55:08",163.72
"25/08/2025 11:55:10",163.56
"25/08/2025 11:55:11",162.85
"25/08/2025 11:55:13",163.03
"25/08/2025 11:55:15",163.14
"25/08/2025 11:55:17",161.70
"25/08/2025 11:55:18",163.90
"25/08/2025 11:55:20",162.87
"25/08/2025 11:55:22",163.46
"25/08/2025 11:55:23",162.85
"25/08/2025 11:55:25",163.44
"25/08/2025 11:55:27",162.97
"25/08/2025 11:55:29",162.21
"25/08/2025 11:55:30",163.27
"25/08/2025 11:55:32",161.96
"25/08/2025 11:55:34",162.51
"25/08/2025 11:55:36",162.26
"25/08/2025 11:55:37",162.97
"25/08/2025 11:55:39",161.79
"25/08/2025 11:55:41",162.68
"25/08/2025 11:55:42",162.20
"25/08/2025 11:55:44",161.96
"25/08/2025 11:55:46",162.48
"25/08/2025 11:55:48",161.95
"25/08/2025 11:55:49",161.12
"25/08/2025 11:55:51",162.22
"25/08/2025 11:55:53",161.46
"25/08/2025 11:55:54",162.36
"25/08/2025 11:55:56",162.07
"25/08/2025 11:55:58",161.25
"25/08/2025 11:55:59",162.29
"25/08/2025 11:56:01",161.92
"25/08/2025 11:56:03",161.33
"25/08/2025 11:56:05",161.19
"25/08/2025 11:56:07",160.90
"25/08/2025 11:56:08",161.45
"25/08/2025 11:56:10",160.79
"25/08/2025 11:56:12",161.52
"25/08/2025 11:56:13",162.04
"25/08/2025 11:56:15",162.38
"25/08/2025 11:56:17",161.94
"25/08/2025 11:56:18",161.32
"25/08/2025 11:56:20",160.65
"25/08/2025 11:56:22",161.93
"25/08/2025 11:56:23",161.93
"25/08/2025 11:56:25",161.76
"25/08/2025 11:56:27",162.01
"25/08/2025 11:56:28",162.02
"25/08/2025 11:56:30",161.19
"25/08/2025 11:56:32",162.45
"25/08/2025 11:56:34",162.10
"25/08/2025 11:56:35",162.09
"25/08/2025 11:56:37",161.88
"25/08/2025 11:56:39",160.72
"25/08/2025 11:56:40",161.97
"25/08/2025 11:56:42",161.17
"25/08/2025 11:56:44",161.57
"25/08/2025 11:56:45",160.11
"25/08/2025 11:56:47",161.88
"25/08/2025 11:56:49",160.05
"25/08/2025 11:56:50",161.51
"25/08/2025 11:56:52",160.78
"25/08/2025 11:56:54",161.64
"25/08/2025 11:56:56",161.27
"25/08/2025 11:56:57",159.94
"25/08/2025 11:56:59",160.56
"25/08/2025 11:57:01",160.74
"25/08/2025 11:57:02",159.74
"25/08/2025 11:57:04",160.23
"25/08/2025 11:57:06",159.67
"25/08/2025 11:57:07",160.66
"25/08/2025 11:57:09",160.92
"25/08/2025 11:57:11",159.88
"25/08/2025 11:57:12",161.03
"25/08/2025 11:57:14",159.98
"25/08/2025 11:57:16",161.13
"25/08/2025 11:57:18",160.49
"25/08/2025 11:57:19",160.45
"25/08/2025 11:57:21",160.75
"25/08/2025 11:57:23",160.20
"25/08/2025 11:57:24",160.30
"25/08/2025 11:57:26",161.05
"25/08/2025 11:57:28",159.82
"25/08/2025 11:57:30",159.43
"25/08/2025 11:57:32",160.89
"25/08/2025 11:57:33",160.08
"25/08/2025 11:57:35",160.48
"25/08/2025 11:57:37",159.78
"25/08/2025 11:57:39",160.41
"25/08/2025 11:57:40",160.08
"25/08/2025 11:57:42",159.94
"25/08/2025 11:57:44",159.36
"25/08/2025 11:57:45",160.38
"25/08/2025 11:57:47",160.92
"25/08/2025 11:57:49",160.66
"25/08/2025 11:57:50",160.76
"25/08/2025 11:57:52",160.63
"25/08/2025 11:57:54",160.74
"25/08/2025 11:57:55",160.90
"25/08/2025 11:57:57",160.94
"25/08/2025 11:57:59",159.97
"25/08/2025 11:58:00",160.74
"25/08/2025 11:58:02",160.30
"25/08/2025 11:58:04",160.69
"25/08/2025 11:58:05",160.57
"25/08/2025 11:58:07",160.35
"25/08/2025 11:58:09",159.65
"25/08/2025 11:58:10",160.81
"25/08/2025 11:58:12",159.71
"25/08/2025 11:58:14",159.29
"25/08/2025 11:58:16",160.67
"25/08/2025 11:58:18",160.43
"25/08/2025 11:58:21",161.11
"25/08/2025 11:58:23",159.93
"25/08/2025 11:58:25",159.93
"25/08/2025 11:58:27",160.46
"25/08/2025 11:58:29",159.01
"25/08/2025 11:58:31",158.96
"25/08/2025 11:58:34",159.94
"25/08/2025 11:58:36",159.51
"25/08/2025 11:58:38",159.71
"25/08/2025 11:58:40",159.39
"25/08/2025 11:58:42",158.44
"25/08/2025 11:58:44",159.49
"25/08/2025 11:58:47",159.37
"25/08/2025 11:58:49",159.26
"25/08/2025 11:58:51",158.70
"25/08/2025 11:58:53",159.59
"25/08/2025 11:58:55",159.62
"25/08/2025 11:58:57",158.67
"25/08/2025 11:59:00",159.63
"25/08/2025 11:59:02",159.64
"25/08/2025 11:59:04",158.42
"25/08/2025 11:59:06",159.23
"25/08/2025 11:59:08",159.98
"25/08/2025 11:59:10",160.22
"25/08/2025 11:59:12",160.08
"25/08/2025 11:59:15",160.30
"25/08/2025 11:59:17",158.96
"25/08/2025 11:59:19",159.71
"25/08/2025 11:59:21",160.26
"25/08/2025 11:59:23",160.31
"25/08/2025 11:59:25",160.95
"25/08/2025 11:59:28",160.27
"25/08/2025 11:59:30",159.91
"25/08/2025 11:59:32",159.19
"25/08/2025 11:59:34",160.08
"25/08/2025 11:59:36",160.03
"25/08/2025 11:59:38",160.25
"25/08/2025 11:59:41",160.26
"25/08/2025 11:59:43",160.13
"25/08/2025 11:59:44",160.42
"25/08/2025 11:59:47",160.05
"25/08/2025 11:59:49",160.51
"25/08/2025 11:59:51",160.15
"25/08/2025 11:59:53",160.41
"25/08/2025 11:59:55",159.51
"25/08/2025 11:59:57",160.10
"25/08/2025 12:00:00",160.62
"25/08/2025 12:00:02",160.49
"25/08/2025 12:00:04",160.41
"25/08/2025 12:00:06",159.31
"25/08/2025 12:00:09",159.42
"25/08/2025 12:00:11",159.06
"25/08/2025 12:00:13",160.70
"25/08/2025 12:00:15",158.64
"25/08/2025 12:00:17",158.95
"25/08/2025 12:00:20",158.95
"25/08/2025 12:00:22",160.23
"25/08/2025 12:00:24",159.83
"25/08/2025 12:00:26",158.30
"25/08/2025 12:00:28",159.05
"25/08/2025 12:00:30",159.32
"25/08/2025 12:00:33",159.70
"25/08/2025 12:00:35",158.85
"25/08/2025 12:00:37",159.95
"25/08/2025 12:00:39",159.33
"25/08/2025 12:00:41",159.73
"25/08/2025 12:00:43",158.94
"25/08/2025 12:00:46",159.85
"25/08/2025 12:00:48",158.71
"25/08/2025 12:00:50",159.09
"25/08/2025 12:00:52",160.36
"25/08/2025 12:00:54",159.15
"25/08/2025 12:00:57",159.47
"25/08/2025 12:00:59",159.33
"25/08/2025 12:01:01",159.63
"25/08/2025 12:01:03",159.35
"25/08/2025 12:01:05",158.57
"25/08/2025 12:01:07",159.10
"25/08/2025 12:01:10",159.12
"25/08/2025 12:01:12",159.91
"25/08/2025 12:01:14",159.72
"25/08/2025 12:01:16",158.30
"25/08/2025 12:01:18",159.07
"25/08/2025 12:01:21",159.78
"25/08/2025 12:01:23",159.76
"25/08/2025 12:01:25",159.90
"25/08/2025 12:01:27",159.75
"25/08/2025 12:01:29",159.20
"25/08/2025 12:01:31",159.60
"25/08/2025 12:01:33",159.72
"25/08/2025 12:01:36",159.94
"25/08/2025 12:01:38",159.21
"25/08/2025 12:01:40",158.50
"25/08/2025 12:01:42",159.21
"25/08/2025 12:01:44",159.71
"25/08/2025 12:01:46",159.65
"25/08/2025 12:01:49",159.46
"25/08/2025 12:01:51",160.05
"25/08/2025 12:01:53",159.67
"25/08/2025 12:01:55",158.98
"25/08/2025 12:01:57",159.40
"25/08/2025 12:01:59",159.74
"25/08/2025 12:02:02",159.82
"25/08/2025 12:02:04",159.43
"25/08/2025 12:02:06",160.46
"25/08/2025 12:02:08",159.80
"25/08/2025 12:02:10",160.05
"25/08/2025 12:02:12",159.70
"25/08/2025 12:02:15",159.12
"25/08/2025 12:02:17",159.99
"25/08/2025 12:02:19",158.26
"25/08/2025 12:02:21",159.00
"25/08/2025 12:02:24",158.98
"25/08/2025 12:02:26",158.58
"25/08/2025 12:02:28",159.97
"25/08/2025 12:02:30",159.60
"25/08/2025 12:02:32",158.95
"25/08/2025 12:02:35",159.16
"25/08/2025 12:02:37",159.22
"25/08/2025 12:02:39",159.82
"25/08/2025 12:02:41",159.18
"25/08/2025 12:02:43",159.20
"25/08/2025 12:02:45",159.50
"25/08/2025 12:02:47",159.57
"25/08/2025 12:02:50",159.56
"25/08/2025 12:02:52",159.18
"25/08/2025 12:02:54",159.89
"25/08/2025 12:02:56",159.93
"25/08/2025 12:02:59",159.18
"25/08/2025 12:03:01",159.29
"25/08/2025 12:03:03",159.14
"25/08/2025 12:03:05",159.18
"25/08/2025 12:03:07",158.95
"25/08/2025 12:03:09",158.54
"25/08/2025 12:03:11",159.06
"25/08/2025 12:03:13",159.06
"25/08/2025 12:03:15",159.22
"25/08/2025 12:03:18",158.73
"25/08/2025 12:03:20",158.56
"25/08/2025 12:03:22",159.82
"25/08/2025 12:03:24",160.04
"25/08/2025 12:03:26",159.08
"25/08/2025 12:03:28",159.34
"25/08/2025 12:03:31",159.88
"25/08/2025 12:03:33",159.68
"25/08/2025 12:03:35",159.51
"25/08/2025 12:03:37",159.55
"25/08/2025 12:03:39",159.59
"25/08/2025 12:03:41",158.88
"25/08/2025 12:03:43",157.84
"25/08/2025 12:03:46",157.45
"25/08/2025 12:03:48",157.67
"25/08/2025 12:03:50",158.48
"25/08/2025 12:03:52",158.05
"25/08/2025 12:03:54",157.78
"25/08/2025 12:03:56",157.86
"25/08/2025 12:03:59",158.97
"25/08/2025 12:04:01",157.59
"25/08/2025 12:04:03",158.74
"25/08/2025 12:04:05",159.14
"25/08/2025 12:04:07",158.85
"25/08/2025 12:04:09",158.69
"25/08/2025 12:04:11",157.95
"25/08/2025 12:04:14",157.92
"25/08/2025 12:04:16",157.87
"25/08/2025 12:04:18",158.06
"25/08/2025 12:04:20",158.38
"25/08/2025 12:04:22",157.44
"25/08/2025 12:04:24",157.33
"25/08/2025 12:04:27",158.54
"25/08/2025 12:04:29",158.22
"25/08/2025 12:04:31",158.22
"25/08/2025 12:04:33",158.13
"25/08/2025 12:04:35",158.60
"25/08/2025 12:04:37",157.92
"25/08/2025 12:04:39",156.60
"25/08/2025 12:04:42",157.21
"25/08/2025 12:04:44",157.31
"25/08/2025 12:04:46",157.31
"25/08/2025 12:04:48",157.84
"25/08/2025 12:04:50",157.67
"25/08/2025 12:04:52",156.86
"25/08/2025 12:04:54",157.68
"25/08/2025 12:04:57",158.45
"25/08/2025 12:04:59",157.61
"25/08/2025 12:05:01",156.93
"25/08/2025 12:05:03",157.20
"25/08/2025 12:05:05",157.12
"25/08/2025 12:05:08",177.50
"25/08/2025 12:05:10",157.59
"25/08/2025 12:05:12",158.26
"25/08/2025 12:05:14",158.05
"25/08/2025 12:05:16",159.11
"25/08/2025 12:05:19",157.80
"25/08/2025 12:05:21",158.64
"25/08/2025 12:05:23",159.03
"25/08/2025 12:05:25",158.11
"25/08/2025 12:05:27",159.82
"25/08/2025 12:05:29",159.45
"25/08/2025 12:05:31",160.10
"25/08/2025 12:05:34",158.82
"25/08/2025 12:05:36",159.22
"25/08/2025 12:05:38",160.00
"25/08/2025 12:05:40",159.26
"25/08/2025 12:05:43",158.77
"25/08/2025 12:05:45",160.23
"25/08/2025 12:05:47",159.00
"25/08/2025 12:05:49",160.74
"25/08/2025 12:05:51",160.50
"25/08/2025 12:05:53",159.16
"25/08/2025 12:05:55",159.77
"25/08/2025 12:05:58",159.28
"25/08/2025 12:06:00",160.46
"25/08/2025 12:06:02",159.67
"25/08/2025 12:06:04",159.29
"25/08/2025 12:06:06",159.58
"25/08/2025 12:06:09",159.73
"25/08/2025 12:06:11",159.52
"25/08/2025 12:06:13",159.04
"25/08/2025 12:06:15",158.86
"25/08/2025 12:06:17",159.84
"25/08/2025 12:06:19",160.93
"25/08/2025 12:06:22",160.16
"25/08/2025 12:06:24",160.92
"25/08/2025 12:06:26",160.81
"25/08/2025 12:06:28",160.54
"25/08/2025 12:06:30",160.06
"25/08/2025 12:06:32",160.65
"25/08/2025 12:06:34",160.32
"25/08/2025 12:06:36",159.81
"25/08/2025 12:06:38",160.40
"25/08/2025 12:06:40",159.63
"25/08/2025 12:06:43",159.87
"25/08/2025 12:06:45",159.64
"25/08/2025 12:06:47",159.08
"25/08/2025 12:06:49",159.35
"25/08/2025 12:06:51",159.96
"25/08/2025 12:06:53",159.99
"25/08/2025 12:06:55",159.66
"25/08/2025 12:06:58",159.87
"25/08/2025 12:07:00",159.87
"25/08/2025 12:07:02",159.29
"25/08/2025 12:07:05",159.97
"25/08/2025 12:07:07",160.11
"25/08/2025 12:07:09",160.19
"25/08/2025 12:07:11",160.10
"25/08/2025 12:07:13",159.34
"25/08/2025 12:07:15",159.31
"25/08/2025 12:07:17",160.17
"25/08/2025 12:07:20",160.03
"25/08/2025 12:07:22",159.25
"25/08/2025 12:07:24",159.68
"25/08/2025 12:07:26",159.50
"25/08/2025 12:07:29",159.95
"25/08/2025 12:07:31",159.93
"25/08/2025 12:07:33",158.95
"25/08/2025 12:07:35",159.05
"25/08/2025 12:07:37",157.98
"25/08/2025 12:07:40",158.40
"25/08/2025 12:07:42",157.99
"25/08/2025 12:07:44",158.90
"25/08/2025 12:07:46",158.39
"25/08/2025 12:07:48",159.63
"25/08/2025 12:07:50",158.72
"25/08/2025 12:07:53",158.64
"25/08/2025 12:07:55",158.57
"25/08/2025 12:07:57",158.82
"25/08/2025 12:07:59",158.74
"25/08/2025 12:08:01",159.23
"25/08/2025 12:08:03",159.13
"25/08/2025 12:08:06",158.51
"25/08/2025 12:08:08",157.52
"25/08/2025 12:08:10",158.40
"25/08/2025 12:08:12",158.75
"25/08/2025 12:08:14",158.98
"25/08/2025 12:08:16",158.83
"25/08/2025 12:08:18",159.08
"25/08/2025 12:08:21",158.84
"25/08/2025 12:08:23",158.68
"25/08/2025 12:08:25",158.75
"25/08/2025 12:08:27",158.53
"25/08/2025 12:08:29",157.36
"25/08/2025 12:08:31",157.88
"25/08/2025 12:08:34",158.12
"25/08/2025 12:08:36",158.08
"25/08/2025 12:08:38",157.79
"25/08/2025 12:08:40",157.98
"25/08/2025 12:08:42",158.26
"25/08/2025 12:08:44",158.08
"25/08/2025 12:08:46",158.34
"25/08/2025 12:08:48",158.05
"25/08/2025 12:08:51",158.46
"25/08/2025 12:08:53",157.70
"25/08/2025 12:08:55",157.75
"25/08/2025 12:08:57",158.30
"25/08/2025 12:08:59",158.07
"25/08/2025 12:09:01",157.99
"25/08/2025 12:09:04",157.92
"25/08/2025 12:09:06",157.76
"25/08/2025 12:09:08",157.47
"25/08/2025 12:09:10",157.49
"25/08/2025 12:09:12",157.55
"25/08/2025 12:09:14",157.79
"25/08/2025 12:09:16",157.48
"25/08/2025 12:09:19",157.96
"25/08/2025 12:09:21",157.85
"25/08/2025 12:09:23",158.31
"25/08/2025 12:09:25",158.96
"25/08/2025 12:09:27",158.09
"25/08/2025 12:09:30",157.65
"25/08/2025 12:09:32",157.20
"25/08/2025 12:09:34",157.49
"25/08/2025 12:09:36",157.04
"25/08/2025 12:09:38",156.86
"25/08/2025 12:09:40",157.55
"25/08/2025 12:09:43",157.74
"25/08/2025 12:09:45",157.08
"25/08/2025 12:09:47",157.49
"25/08/2025 12:09:49",156.65
"25/08/2025 12:09:51",155.85
"25/08/2025 12:09:53",156.11
"25/08/2025 12:09:55",155.53
"25/08/2025 12:09:57",155.79
"25/08/2025 12:09:59",156.22
"25/08/2025 12:10:02",156.82
"25/08/2025 12:10:04",156.39
"25/08/2025 12:10:06",157.43
"25/08/2025 12:10:08",156.15
"25/08/2025 12:10:10",156.11
"25/08/2025 12:10:12",156.56
"25/08/2025 12:10:15",155.78
"25/08/2025 12:10:17",156.33
"25/08/2025 12:10:19",156.43
"25/08/2025 12:10:21",155.42
"25/08/2025 12:10:23",155.66
"25/08/2025 12:10:25",156.70
"25/08/2025 12:10:28",156.30
"25/08/2025 12:10:30",156.18
"25/08/2025 12:10:32",155.50
"25/08/2025 12:10:34",156.20
"25/08/2025 12:10:37",156.25
"25/08/2025 12:10:39",156.25
"25/08/2025 12:10:41",155.93
"25/08/2025 12:10:43",155.90
"25/08/2025 12:10:45",155.79
"25/08/2025 12:10:47",155.55
"25/08/2025 12:10:50",154.96
"25/08/2025 12:10:52",155.52
"25/08/2025 12:10:54",155.98
"25/08/2025 12:10:56",155.50
"25/08/2025 12:10:58",154.33
"25/08/2025 12:11:00",155.27
"25/08/2025 12:11:02",155.23
"25/08/2025 12:11:04",155.19
"25/08/2025 12:11:06",155.56
"25/08/2025 12:11:08",155.52
"25/08/2025 12:11:10",155.60
"25/08/2025 12:11:12",155.84
"25/08/2025 12:11:14",154.53
"25/08/2025 12:11:17",155.01
"25/08/2025 12:11:19",155.01
"25/08/2025 12:11:23",154.92
"25/08/2025 12:11:26",154.72
"25/08/2025 12:11:28",175.27
"25/08/2025 12:11:31",175.09
"25/08/2025 12:11:33",175.14
"25/08/2025 12:11:37",175.57
"25/08/2025 12:11:39",177.21
"25/08/2025 12:11:42",177.55
"25/08/2025 12:11:45",178.95
"25/08/2025 12:11:48",161.63
"25/08/2025 12:11:51",165.03
"25/08/2025 12:11:53",168.36
"25/08/2025 12:11:55",169.56
"25/08/2025 12:11:58",173.11
"25/08/2025 12:12:00",173.98
"25/08/2025 12:12:02",175.97
"25/08/2025 12:12:04",179.06
"25/08/2025 12:12:06",180.10
"25/08/2025 12:12:09",181.69
"25/08/2025 12:12:12",183.80
"25/08/2025 12:12:14",184.12
"25/08/2025 12:12:17",187.69
"25/08/2025 12:12:20",188.68
"25/08/2025 12:12:23",190.54
"25/08/2025 12:12:26",191.21
"25/08/2025 12:12:28",192.38
"25/08/2025 12:12:31",194.83
"25/08/2025 12:12:34",194.45
"25/08/2025 12:12:36",196.07
"25/08/2025 12:12:39",198.33
"25/08/2025 12:12:42",199.98
"25/08/2025 12:12:44",200.64
"25/08/2025 12:12:47",199.91
"25/08/2025 12:12:49",200.05
"25/08/2025 12:12:52",199.86
"25/08/2025 12:12:55",199.83
"25/08/2025 12:12:57",199.29
"25/08/2025 12:12:59",199.36
"25/08/2025 12:13:01",199.63
"25/08/2025 12:13:03",198.42
"25/08/2025 12:13:06",197.48
"25/08/2025 12:13:08",197.84
"25/08/2025 12:13:11",197.75
"25/08/2025 12:13:14",197.66
"25/08/2025 12:13:17",195.98
"25/08/2025 12:13:19",196.46
"25/08/2025 12:13:22",195.81
"25/08/2025 12:13:25",196.05
"25/08/2025 12:13:27",195.08
"25/08/2025 12:13:30",194.18
"25/08/2025 12:13:33",194.17
"25/08/2025 12:13:35",195.10
"25/08/2025 12:13:37",193.86
"25/08/2025 12:13:40",194.02
"25/08/2025 12:13:42",194.59
"25/08/2025 12:13:44",193.92
"25/08/2025 12:13:47",194.43
"25/08/2025 12:13:50",193.67
"25/08/2025 12:13:52",192.66
"25/08/2025 12:13:55",193.26
"25/08/2025 12:13:57",193.27
"25/08/2025 12:14:00",192.22
"25/08/2025 12:14:03",191.81
"25/08/2025 12:14:05",192.29
"25/08/2025 12:14:08",192.51
"25/08/2025 12:14:11",191.93
"25/08/2025 12:14:13",190.90
"25/08/2025 12:14:16",190.85
"25/08/2025 12:14:18",191.35
"25/08/2025 12:14:20",191.45
"25/08/2025 12:14:23",189.99
"25/08/2025 12:14:26",190.17
"25/08/2025 12:14:28",190.82
"25/08/2025 12:14:31",189.36
"25/08/2025 12:14:34",190.26
"25/08/2025 12:14:36",190.32
"25/08/2025 12:14:39",189.21
"25/08/2025 12:14:42",190.33
"25/08/2025 12:14:45",189.37
"25/08/2025 12:14:48",188.34
"25/08/2025 12:14:51",187.07
"25/08/2025 12:14:54",188.47
"25/08/2025 12:14:57",189.33
"25/08/2025 12:15:00",188.37
"25/08/2025 12:15:03",187.87
"25/08/2025 12:15:06",188.02
"25/08/2025 12:15:08",188.32
"25/08/2025 12:15:11",186.79
"25/08/2025 12:15:14",186.37
"25/08/2025 12:15:17",187.02
"25/08/2025 12:15:20",185.55
